"id","title","year","language","authors"
"pst.000043634316","Snow White and the seven dwarfs /","1938","eng",""
"mdp.39015015516894","The talking eggs : a folktale from the American South /","1989","eng","San Souci, Robert D; Pinkney, Jerry"
"mdp.39015028431115","Seven blind mice /","1992","eng",""
"umn.31951000890490w","Paddle to the sea /","1941","eng",""
"mdp.39015015199923","When clay sings.","1972","eng","Baylor, Byrd; Bahti, Tom,"
"mdp.39015011235622","The relatives came /","1985","eng",""
"mdp.39015013190809","Castle /","1977","eng",""
"mdp.39076000556378","The grey lady and the strawberry snatcher /","1986","eng",""
"mdp.39015002166729","Ape in a cape; an alphabet of odd animals.","1952","eng",""
"mdp.39015011009605","Lion /","1956","eng",""
"mdp.49015001383174","The Stinky Cheese Man and other fairly stupid tales /","1992","eng","Scieszka, Jon; Smith, Lane,"
"mdp.39015005782449","Fish for supper /","1976","eng",""
"mdp.39015010539875","In the forest /","1944","eng",""
"pst.000019670355","In the night kitchen /","1970","eng",""
"inu.30000022687358","It could always be worse : a Yiddish folk tale /","1990","eng",""
"mdp.39015008497870","A pocketful of cricket.","1964","eng","Caudill, Rebecca, 1899-1985; Ness, Evaline,"
"mdp.39015003763060","Rain drop splash;","1946","eng",""
"mdp.39015028534645","The sun is a golden earring /","1962","eng","Belting, Natalia Maree, 1915-1997; Bryson, Bernarda"
"mdp.39015032208103","Swamp Angel /","1994","eng","Isaacs, Anne; Zelinsky, Paul O.,"
"pst.000043630882","Barkis /","1998","eng",""
"uc1.b4101812","Just me,","1965","eng",""
"uc1.b4101934","The wild birthday cake;","1949","eng","Davis, Lavinia R. (Lavinia Riker), 1909-1961; Woodward, Hildegard, 1898-"
"mdp.39015017017206","Bill Peet : an autobiography.","1989","eng",""
"mdp.39076002170723","Martin's big words : the life of Dr. Martin Luther King, Jr. /","2001","eng","Rappaport, Doreen; Collier, Brian,"
"mdp.39015002303280","Alexander and the wind-up mouse /","1969","eng","Lionni, Leo, 1910-1999; Cushman, Jerome,"
"mdp.39015041772677","Harlem : a poem /","1997","eng","Myers, Walter Dean, 1937-2014; Myers, Christopher A.,"
"mdp.39015013434587","Mr. T. W. Anthony Woo : the story of a cat and a dog and a mouse.","1951","eng",""
"mdp.39015008519251","Little Red Riding Hood /","1983","eng",""
"mdp.39015003756494","Pop Corn & Ma Goodness.","1969","eng","Preston, Edna Mitchell; Parker, Robert Andrew,"
"mdp.39015066756381","Gone wild : an endangered animal alphabet /","2006","eng",""
"mdp.39015024091038","Journey cake, ho!","1953","eng","Sawyer, Ruth, 1880-1970; McCloskey, Robert, 1914-2003"
"mdp.39015009137517","Strega Nona : an old tale /","1975","eng","DePaola, Tomie, 1934-2020; DePaola, Tomie, 1934-2020,"
"mdp.39015024085162","Roger and the fox.","1947","eng","Davis, Lavinia R. (Lavinia Riker), 1909-1961; Woodward, Hildegard, 1898-"
"mdp.39015005467678","Fly high, fly low /","1957","eng",""
"mdp.39015047559821","A child's calendar /","1999","eng","Updike, John; Hyman, Trina Schart,"
"mdp.39076001625503","One morning in Maine /","1980","eng",""
"mdp.39076000846407","Mirandy and Brother Wind /","1988","eng","McKissack, Pat, 1944-2017; Pinkney, Jerry,"
"mdp.39015009101992","Play with me /","1955","eng",""
"mdp.39015011030338","Yonie Wondernose /","1944","eng",""
"mdp.39015004894211","If all the seas were one sea;","1971","eng",""
"mdp.39015063287828","Hot air : the (mostly) true story of the first hot-air balloon ride /","2005","eng",""
"mdp.49015002326362","Zin! zin! zin! : a violin /","1995","eng","Moss, Lloyd; Priceman, Marjorie,"
"uc1.b4098968","Skipper John's cook.","1951","eng",""
"uc1.b4098726","A very special house.","1953","eng",""
"mdp.39015004952936","Madeline /","1939","eng",""
"mdp.39015050491755","Ernest L. Thayer's Casey at the bat : a ballad of the Republic sung in the year 1888 /","2000","eng","Thayer, Ernest Lawrence, 1863-1940; Bing, Christopher H"
"pst.000047463400","Crow boy /","1955","eng",""
"mdp.39015002296252","Umbrella /","1958","eng",""
"mdp.39015066441919","The Golem : a Jewish legend /","1976","eng",""
"mdp.39015012058288","Moja means one ; Swahili counting book /","1971","eng","Feelings, Muriel L; Feelings, Tom,"
"mdp.39015020488469","Puss in Boots; a free translation from the French.","1952","eng","Perrault, Charles, 1628-1703; Brown, Marcia,"
"mdp.39015035563892","The way to start a day /","1978","eng","Baylor, Byrd; Parnall, Peter"
"umn.31951000784900w","The good-luck horse /","1943","eng","Chan, Chih-yi; Glick, Carl, 1890-; Chan, Plato,"
"mdp.39015103680255","Dave the potter : artist, poet, slave /","2010","eng","Hill, Laban Carrick; Collier, Bryan,"
"mdp.49015002241769","Time flies /","1994","eng",""
"mdp.39015014720562","One wide river to cross /","1966","eng","Emberley, Barbara; Emberley, Ed,"
"mdp.39015006743606","Cathedral: the story of its construction.","1973","eng",""
"mdp.39015027552440","The judge; an untrue tale.","1969","eng","Zemach, Harve; Zemach, Margot,"
"mdp.39015008600085","Hansel and Gretel /","1984","eng","Lesser, Rika; Zelinsky, Paul O.,"
"mdp.49015000924937","The Fox went out on a chilly night; an old song","1961","eng",""
"mdp.49015002671494","There was an old lady who swallowed a fly /","1997","eng",""
"umn.31951d01736825a","Cock-a-doodle-doo : the story of a little red rooster /","1939","eng","Hader, Berta; Hader, Elmer, 1889-"
"mdp.39015034506280","Alphabet city /","1995","eng",""
"mdp.39015019197097","Why the sun and the moon live in the sky; an African folktale.","1968","eng","Dayrell, Elphinstone, 1869-1917; Lent, Blair,"
"uc1.b4099028","The most wonderful doll in the world.","1950","eng","McGinley, Phyllis, 1905-1978; Stone, Helen, 1903-"
"mdp.39015049724639","Click, clack, moo : cows that type /","2000","eng","Cronin, Doreen; Lewin, Betsy,"
